,tp,contactdate,contacttime,blocknumber,streetname,ReasonForStop,fulladdress,lat,lon
229,stop,6/25/2020 0:00,20:32:00,200,12TH ST,Reasonable Suspicion,200 12TH ST,37.801191,-122.266472
230,stop,7/20/2020 0:00,17:53:00,1400,12TH ST,Traffic Violation,1400 12TH ST,37.8091628,-122.292277
231,stop,9/4/2020 0:00,18:33:00,1700,12TH ST,Traffic Violation,1700 12TH ST,37.8112483,-122.2976513
232,stop,9/6/2020 0:00,22:50:00,400,12th St,Traffic Violation,400 12th St,37.8024754,-122.2708437
233,stop,9/10/2020 0:00,19:47:00,400,12th St,Community Caretaking,400 12th St,37.8024754,-122.2708437
234,stop,12/17/2020 0:00,23:15:00,1100,12th St,Reasonable Suspicion,1100 12th St,37.8081382,-122.2856238
235,stop,8/15/2020 0:00,14:54:00,1600,12TH ST,Community Caretaking,1600 12TH ST,37.8102011,-122.295116
236,stop,3/13/2020 0:00,17:18:00,500,12TH ST,Community Caretaking,500 12TH ST,37.8036967,-122.272921
237,stop,6/10/2020 0:00,19:49:00,1600,12th St,Community Caretaking,1600 12th St,37.8102011,-122.295116
238,stop,1/2/2020 0:00,6:59:00,,12th St & BROADWAY,Traffic Violation,12th St & BROADWAY,37.8029373,-122.2717384
239,stop,6/17/2020 0:00,0:22:00,100,12th Street,Community Caretaking,100 12th Street,37.7997041,-122.2637449
240,stop,1/24/2020 0:00,2:21:00,1400,13th Av,Reasonable Suspicion,1400 13th Av,37.7900386,-122.2467373
241,stop,1/24/2020 0:00,2:21:00,1400,13th Av,Reasonable Suspicion,1400 13th Av,37.7900386,-122.2467373
242,stop,5/14/2020 0:00,23:52:00,3100,13TH AV,Traffic Violation,3100 13TH AV,37.7998935,-122.2345908
243,stop,8/4/2020 0:00,18:17:00,1700,13th Av,Reasonable Suspicion,1700 13th Av,37.7918673,-122.2444193
244,stop,8/4/2020 0:00,18:17:00,1700,13th Av,Probable Cause,1700 13th Av,37.7918673,-122.2444193
245,stop,11/21/2020 0:00,19:56:00,1400,13TH AV,Traffic Violation,1400 13TH AV,37.7900386,-122.2467373
246,stop,11/21/2020 0:00,19:56:00,1400,13TH AV,Traffic Violation,1400 13TH AV,37.7900386,-122.2467373
247,stop,11/24/2020 0:00,14:48:00,1700,13TH AV,Traffic Violation,1700 13TH AV,37.7918673,-122.2444193
248,stop,11/27/2020 0:00,22:10:00,1500,13th Av,Reasonable Suspicion,1500 13th Av,37.7905411,-122.2462596
249,stop,2/21/2020 0:00,11:20:00,1800,13TH AV,Reasonable Suspicion,1800 13TH AV,37.7924672,-122.2432964
250,stop,2/10/2020 0:00,9:18:00,3700,13TH AVE,Community Caretaking,3700 13TH AVE,37.8033105,-122.230243
251,stop,2/26/2020 0:00,17:29:00,1500,13th Ave,Traffic Violation,1500 13th Ave,37.7905411,-122.2462596
252,stop,3/14/2020 0:00,23:42:00,1700,13th Ave,Traffic Violation,1700 13th Ave,37.7918673,-122.2444193
253,stop,4/18/2020 0:00,10:24:00,2300,13th Ave,Traffic Violation,2300 13th Ave,37.7957631,-122.2386337
254,stop,4/18/2020 0:00,10:24:00,2300,13th Ave,Traffic Violation,2300 13th Ave,37.7957631,-122.2386337
255,stop,5/11/2020 0:00,1:37:00,2000,13th Ave,Traffic Violation,2000 13th Ave,37.7938313,-122.2416351
256,stop,7/24/2020 0:00,13:46:00,1700,13th Ave,Community Caretaking,1700 13th Ave,37.7918673,-122.2444193
257,stop,8/4/2020 0:00,18:17:00,1700,13Th Ave,Reasonable Suspicion,1700 13Th Ave,37.7918673,-122.2444193
258,stop,8/4/2020 0:00,18:17:00,1700,13Th Ave,Reasonable Suspicion,1700 13Th Ave,37.7918673,-122.2444193
259,stop,9/17/2020 0:00,15:04:00,2000,13th Ave,Reasonable Suspicion,2000 13th Ave,37.7938313,-122.2416351
260,stop,1/30/2020 0:00,9:20:00,400,13th St,Traffic Violation,400 13th St,37.8031538,-122.2703842
261,stop,2/9/2020 0:00,1:40:00,800,13TH ST,Community Caretaking,800 13TH ST,37.8068991,-122.2799841
262,stop,2/13/2020 0:00,8:15:00,100,13TH ST,Probable Cause,100 13TH ST,37.8003863,-122.2633293
263,stop,2/13/2020 0:00,10:38:00,100,13TH ST,Community Caretaking,100 13TH ST,37.8003863,-122.2633293
264,stop,2/19/2020 0:00,0:34:00,300,13th St,Traffic Violation,300 13th St,37.8024486,-122.2680712
265,stop,2/20/2020 0:00,8:07:00,100,13th St,Community Caretaking,100 13th St,37.8003863,-122.2633293
266,stop,4/7/2020 0:00,15:40:00,1700,13th St,Traffic Violation,1700 13th St,37.8119993,-122.2970612
267,stop,5/6/2020 0:00,18:46:00,1700,13th St,Traffic Violation,1700 13th St,37.8119993,-122.2970612
268,stop,7/9/2020 0:00,11:45:00,300,13th St,Reasonable Suspicion,300 13th St,37.8024486,-122.2680712
269,stop,7/9/2020 0:00,11:45:00,300,13th St,Reasonable Suspicion,300 13th St,37.8024486,-122.2680712
270,stop,8/6/2020 0:00,22:05:00,300,13th St,Traffic Violation,300 13th St,37.8024486,-122.2680712
271,stop,11/13/2020 0:00,22:35:00,300,13TH ST,Community Caretaking,300 13TH ST,37.8024486,-122.2680712
272,stop,12/6/2020 0:00,19:36:00,100,13th St,Traffic Violation,100 13th St,37.8003863,-122.2633293
273,stop,1/24/2020 0:00,11:32:00,200,13th St,Community Caretaking,200 13th St,37.8013199,-122.2656695
274,stop,3/2/2020 0:00,9:12:00,100,13th St,Traffic Violation,100 13th St,37.8003863,-122.2633293
275,stop,5/8/2020 0:00,23:33:00,200,13th St,Traffic Violation,200 13th St,37.8013199,-122.2656695
276,stop,5/8/2020 0:00,23:33:00,200,13th St,Consensual Encounter & Search,200 13th St,37.8013199,-122.2656695
277,stop,2/19/2020 0:00,22:09:00,400,13th Street,Traffic Violation,400 13th Street,37.8031538,-122.2703842
278,stop,7/18/2020 0:00,21:24:00,1400,13th Street,Traffic Violation,1400 13th Street,37.809899,-122.2920178
279,stop,7/18/2020 0:00,21:24:00,1400,13th Street,Traffic Violation,1400 13th Street,37.809899,-122.2920178
280,stop,8/1/2020 0:00,16:20:00,1400,13th Street,Probable Cause,1400 13th Street,37.809899,-122.2920178
281,stop,11/20/2020 0:00,9:00:00,200,13th Street,Community Caretaking,200 13th Street,37.8013199,-122.2656695
282,stop,1/13/2020 0:00,10:06:00,,14TH & WOOD ST,Traffic Violation,14TH & WOOD ST,37.8133004,-122.297798
283,stop,1/22/2020 0:00,16:43:00,3100,14TH AV,Traffic Violation,3100 14TH AV,37.7988834,-122.2292549
284,stop,2/11/2020 0:00,13:48:00,1400,14TH AV,Reasonable Suspicion,1400 14TH AV,37.7894662,-122.2455099
285,stop,2/26/2020 0:00,18:10:00,1800,14TH AV,Probable Cause,1800 14TH AV,37.7919253,-122.2428254
286,stop,4/27/2020 0:00,16:38:00,2300,14TH AV,Traffic Violation,2300 14TH AV,37.794789,-122.2376143
287,stop,5/10/2020 0:00,5:51:00,2300,14TH AV,Community Caretaking,2300 14TH AV,37.794789,-122.2376143
288,stop,6/3/2020 0:00,21:45:00,2900,14TH AV,Community Caretaking,2900 14TH AV,37.7974074,-122.2300463
289,stop,7/8/2020 0:00,11:04:00,2300,14TH AV,Traffic Violation,2300 14TH AV,37.794789,-122.2376143
290,stop,7/10/2020 0:00,11:58:00,1800,14TH AV,Reasonable Suspicion,1800 14TH AV,37.7919253,-122.2428254
291,stop,7/17/2020 0:00,18:32:00,1800,14TH AV,Reasonable Suspicion,1800 14TH AV,37.7919253,-122.2428254
292,stop,9/3/2020 0:00,9:35:00,1500,14TH AV,Traffic Violation,1500 14TH AV,37.7900057,-122.2449983
293,stop,10/21/2020 0:00,11:44:00,1400,14TH AV,Traffic Violation,1400 14TH AV,37.7894662,-122.2455099
294,stop,10/23/2020 0:00,2:00:00,2900,14TH AV,Probable Cause,2900 14TH AV,37.7974074,-122.2300463
295,stop,11/11/2020 0:00,18:14:00,2500,14TH AV,Traffic Violation,2500 14TH AV,37.7955938,-122.2353413
296,stop,11/11/2020 0:00,18:14:00,2500,14TH AV,Traffic Violation,2500 14TH AV,37.7955938,-122.2353413
297,stop,2/21/2020 0:00,21:24:00,2400,14TH AV,Traffic Violation,2400 14TH AV,37.7952627,-122.2363699
298,stop,5/19/2020 0:00,9:30:00,2900,14TH AV,Community Caretaking,2900 14TH AV,37.7974074,-122.2300463
299,stop,1/3/2020 0:00,0:42:00,3100,14th Ave,Truant,3100 14th Ave,37.7988834,-122.2292549
300,stop,3/8/2020 0:00,9:02:00,1500,14TH AVE,Traffic Violation,1500 14TH AVE,37.7900057,-122.2449983
301,stop,3/24/2020 0:00,22:36:00,2500,14th Ave,Traffic Violation,2500 14th Ave,37.7955938,-122.2353413
302,stop,3/25/2020 0:00,8:20:00,2900,14th Ave,Probable Cause,2900 14th Ave,37.7974074,-122.2300463
303,stop,4/9/2020 0:00,21:00:00,3100,14th Ave,Community Caretaking,3100 14th Ave,37.7988834,-122.2292549
304,stop,4/10/2020 0:00,11:24:00,2600,14th Ave,Traffic Violation,2600 14th Ave,37.7963069,-122.2338913
305,stop,4/28/2020 0:00,17:20:00,1700,14th Ave,Traffic Violation,1700 14th Ave,37.7912782,-122.2437258
306,stop,5/11/2020 0:00,0:59:00,1700,14th Ave,Traffic Violation,1700 14th Ave,37.7912782,-122.2437258
307,stop,5/21/2020 0:00,14:45:00,2000,14th Ave,Probable Cause,2000 14th Ave,37.7931134,-122.2406007
308,stop,5/31/2020 0:00,14:36:00,2500,14th Ave,Community Caretaking,2500 14th Ave,37.7955938,-122.2353413
309,stop,6/4/2020 0:00,11:59:00,1400,14th Ave,Traffic Violation,1400 14th Ave,37.7894662,-122.2455099
310,stop,6/10/2020 0:00,0:58:00,2000,14th Ave,Traffic Violation,2000 14th Ave,37.7931134,-122.2406007
311,stop,6/12/2020 0:00,0:58:00,3100,14th Ave,Community Caretaking,3100 14th Ave,37.7988834,-122.2292549
312,stop,6/17/2020 0:00,19:15:00,2900,14th Ave,Community Caretaking,2900 14th Ave,37.7974074,-122.2300463
313,stop,7/3/2020 0:00,23:17:00,3100,14th Ave,Traffic Violation,3100 14th Ave,37.7988834,-122.2292549
314,stop,7/3/2020 0:00,23:17:00,3100,14th Ave,Consensual Encounter & Search,3100 14th Ave,37.7988834,-122.2292549
315,stop,7/13/2020 0:00,9:56:00,2900,14th Ave,Community Caretaking,2900 14th Ave,37.7974074,-122.2300463
316,stop,7/21/2020 0:00,19:02:00,2200,14th Ave,Community Caretaking,2200 14th Ave,37.7944589,-122.2390226
317,stop,7/21/2020 0:00,19:02:00,2200,14th Ave,Community Caretaking,2200 14th Ave,37.7944589,-122.2390226
318,stop,8/2/2020 0:00,17:00:00,2400,14th Ave,Traffic Violation,2400 14th Ave,37.7952627,-122.2363699
319,stop,9/15/2020 0:00,14:36:00,1200,14th Ave,Traffic Violation,1200 14th Ave,37.7884939,-122.2466213
320,stop,9/22/2020 0:00,21:57:00,2200,14th Ave,Community Caretaking,2200 14th Ave,37.7944589,-122.2390226
321,stop,9/26/2020 0:00,8:37:00,1400,14th Ave,Traffic Violation,1400 14th Ave,37.7894662,-122.2455099
322,stop,9/26/2020 0:00,16:14:00,1300,14TH AVE,Traffic Violation,1300 14TH AVE,37.7889683,-122.2463308
323,stop,9/26/2020 0:00,16:14:00,1300,14TH AVE,Traffic Violation,1300 14TH AVE,37.7889683,-122.2463308
324,stop,10/6/2020 0:00,16:00:00,1500,14TH Ave,Probable Cause,1500 14TH Ave,37.7900057,-122.2449983
325,stop,10/6/2020 0:00,16:00:00,1500,14TH Ave,Probable Cause,1500 14TH Ave,37.7900057,-122.2449983
326,stop,10/6/2020 0:00,16:00:00,1500,14TH Ave,Probable Cause,1500 14TH Ave,37.7900057,-122.2449983
327,stop,10/6/2020 0:00,16:00:00,1500,14TH Ave,Probable Cause,1500 14TH Ave,37.7900057,-122.2449983
328,stop,10/6/2020 0:00,16:00:00,1500,14TH Ave,Probable Cause,1500 14TH Ave,37.7900057,-122.2449983
329,stop,10/6/2020 0:00,16:00:00,1500,14TH Ave,Probable Cause,1500 14TH Ave,37.7900057,-122.2449983
330,stop,10/6/2020 0:00,16:00:00,1500,14TH Ave,Probable Cause,1500 14TH Ave,37.7900057,-122.2449983
331,stop,10/6/2020 0:00,16:00:00,1500,14TH Ave,Reasonable Suspicion,1500 14TH Ave,37.7900057,-122.2449983
332,stop,10/6/2020 0:00,16:00:00,1500,14TH Ave,Reasonable Suspicion,1500 14TH Ave,37.7900057,-122.2449983
333,stop,10/6/2020 0:00,16:00:00,1500,14TH Ave,Probable Cause,1500 14TH Ave,37.7900057,-122.2449983
334,stop,10/6/2020 0:00,16:00:00,1500,14TH Ave,Reasonable Suspicion,1500 14TH Ave,37.7900057,-122.2449983
335,stop,10/6/2020 0:00,16:00:00,1500,14TH Ave,Reasonable Suspicion,1500 14TH Ave,37.7900057,-122.2449983
336,stop,10/6/2020 0:00,16:00:00,1500,14TH Ave,Reasonable Suspicion,1500 14TH Ave,37.7900057,-122.2449983
337,stop,10/6/2020 0:00,16:00:00,1500,14TH Ave,Reasonable Suspicion,1500 14TH Ave,37.7900057,-122.2449983
338,stop,10/27/2020 0:00,13:20:00,2200,14th Ave,Community Caretaking,2200 14th Ave,37.7944589,-122.2390226
339,stop,11/12/2020 0:00,16:00:00,2700,14TH AVE,Community Caretaking,2700 14TH AVE,37.7965817,-122.2329051
340,stop,12/5/2020 0:00,15:12:00,2600,14th Ave,Community Caretaking,2600 14th Ave,37.7963069,-122.2338913
341,stop,6/3/2020 0:00,1:40:00,2900,14th Avenue,Community Caretaking,2900 14th Avenue,37.7974074,-122.2300463
342,stop,7/27/2020 0:00,9:13:00,1500,14th Avenue,Reasonable Suspicion,1500 14th Avenue,37.7900057,-122.2449983
343,stop,7/23/2020 0:00,16:57:00,1400,14th ST,Community Caretaking,1400 14th ST,37.8108551,-122.2917268
344,stop,1/4/2020 0:00,3:15:00,600,14TH ST,Probable Cause,600 14TH ST,37.8060564,-122.2748262
345,stop,1/7/2020 0:00,19:44:00,400,14TH ST,Community Caretaking,400 14TH ST,37.8040142,-122.2700317
346,stop,1/11/2020 0:00,16:09:00,400,14th St,Traffic Violation,400 14th St,37.8040142,-122.2700317
347,stop,1/17/2020 0:00,22:02:00,400,14TH ST,Traffic Violation,400 14TH ST,37.8040142,-122.2700317
348,stop,1/17/2020 0:00,15:45:00,600,14TH ST,Community Caretaking,600 14TH ST,37.8060564,-122.2748262
349,stop,1/19/2020 0:00,5:48:00,100,14th St,Community Caretaking,100 14th St,37.8013996,-122.2633834
350,stop,1/23/2020 0:00,14:29:00,300,14TH ST,Community Caretaking,300 14TH ST,37.8030737,-122.2676825
351,stop,1/27/2020 0:00,2:52:00,100,14TH ST,Reasonable Suspicion,100 14TH ST,37.8013996,-122.2633834
352,stop,1/27/2020 0:00,2:52:00,100,14TH ST,Reasonable Suspicion,100 14TH ST,37.8013996,-122.2633834
353,stop,1/29/2020 0:00,10:30:00,300,14TH ST,Probable Cause,300 14TH ST,37.8030737,-122.2676825
354,stop,2/7/2020 0:00,22:01:00,200,14TH ST,Traffic Violation,200 14TH ST,37.802002,-122.265255
355,stop,2/8/2020 0:00,16:07:00,400,14th St,Traffic Violation,400 14th St,37.8040142,-122.2700317
356,stop,2/11/2020 0:00,2:28:00,400,14TH ST,Traffic Violation,400 14TH ST,37.8040142,-122.2700317
357,stop,2/12/2020 0:00,1:04:00,600,14th St,Traffic Violation,600 14th St,37.8060564,-122.2748262
358,stop,2/12/2020 0:00,14:07:00,1100,14TH ST,Reasonable Suspicion,1100 14TH ST,37.8095512,-122.2851062
359,stop,2/16/2020 0:00,20:54:00,400,14TH ST,Traffic Violation,400 14TH ST,37.8040142,-122.2700317
360,stop,2/16/2020 0:00,4:13:00,600,14th St,Traffic Violation,600 14th St,37.8060564,-122.2748262
361,stop,2/17/2020 0:00,18:21:00,100,14Th ST,Traffic Violation,100 14Th ST,37.8013996,-122.2633834
362,stop,2/19/2020 0:00,9:31:00,600,14th St,Traffic Violation,600 14th St,37.8060564,-122.2748262
363,stop,2/19/2020 0:00,20:59:00,400,14th St,Community Caretaking,400 14th St,37.8040142,-122.2700317
364,stop,2/22/2020 0:00,15:07:00,500,14TH ST,Traffic Violation,500 14TH ST,37.8048553,-122.2725015
365,stop,2/22/2020 0:00,17:04:00,500,14th St,Traffic Violation,500 14th St,37.8048553,-122.2725015
366,stop,2/23/2020 0:00,1:38:00,300,14th St,Traffic Violation,300 14th St,37.8030737,-122.2676825
367,stop,2/26/2020 0:00,20:56:00,400,14th St,Traffic Violation,400 14th St,37.8040142,-122.2700317
368,stop,2/26/2020 0:00,21:38:00,500,14th St,Traffic Violation,500 14th St,37.8048553,-122.2725015
369,stop,2/26/2020 0:00,23:46:00,400,14th St,Traffic Violation,400 14th St,37.8040142,-122.2700317
370,stop,2/27/2020 0:00,8:22:00,1100,14TH ST,Traffic Violation,1100 14TH ST,37.8095512,-122.2851062
371,stop,2/27/2020 0:00,20:23:00,400,14th St,Reasonable Suspicion,400 14th St,37.8040142,-122.2700317
372,stop,2/27/2020 0:00,20:23:00,400,14th St,Reasonable Suspicion,400 14th St,37.8040142,-122.2700317
373,stop,2/27/2020 0:00,20:23:00,400,14th St,Reasonable Suspicion,400 14th St,37.8040142,-122.2700317
374,stop,2/29/2020 0:00,18:27:00,500,14th St,Traffic Violation,500 14th St,37.8048553,-122.2725015
375,stop,3/8/2020 0:00,11:54:00,600,14TH ST,Traffic Violation,600 14TH ST,37.8060564,-122.2748262
376,stop,3/9/2020 0:00,18:18:00,400,14TH ST,Traffic Violation,400 14TH ST,37.8040142,-122.2700317
377,stop,3/10/2020 0:00,12:45:00,500,14th St,Probable Cause,500 14th St,37.8048553,-122.2725015
378,stop,3/22/2020 0:00,20:20:00,1600,14th St,Traffic Violation,1600 14th St,37.8116128,-122.293996
379,stop,3/30/2020 0:00,5:17:00,1800,14TH ST,Reasonable Suspicion,1800 14TH ST,37.8137806,-122.2987464
380,stop,4/16/2020 0:00,17:44:00,600,14TH ST,Community Caretaking,600 14TH ST,37.8060564,-122.2748262
381,stop,4/18/2020 0:00,20:32:00,500,14TH ST,Traffic Violation,500 14TH ST,37.8048553,-122.2725015
382,stop,4/22/2020 0:00,18:57:00,600,14TH ST,Probable Cause,600 14TH ST,37.8060564,-122.2748262
383,stop,5/1/2020 0:00,10:28:00,300,14TH ST,Reasonable Suspicion,300 14TH ST,37.8030737,-122.2676825
384,stop,5/1/2020 0:00,11:19:00,1800,14TH ST,Reasonable Suspicion,1800 14TH ST,37.8137806,-122.2987464
385,stop,5/1/2020 0:00,20:41:00,300,14TH ST,Reasonable Suspicion,300 14TH ST,37.8030737,-122.2676825
386,stop,5/23/2020 0:00,9:15:00,600,14TH ST,Community Caretaking,600 14TH ST,37.8060564,-122.2748262
387,stop,5/25/2020 0:00,16:34:00,300,14TH ST,Traffic Violation,300 14TH ST,37.8030737,-122.2676825
388,stop,5/28/2020 0:00,7:30:00,600,14TH ST,Community Caretaking,600 14TH ST,37.8060564,-122.2748262
389,stop,6/5/2020 0:00,3:52:00,100,14th St,Probable Cause,100 14th St,37.8013996,-122.2633834
390,stop,6/20/2020 0:00,21:02:00,500,14TH ST,Traffic Violation,500 14TH ST,37.8048553,-122.2725015
391,stop,6/25/2020 0:00,22:27:00,400,14TH ST,Probable Cause,400 14TH ST,37.8040142,-122.2700317
392,stop,7/4/2020 0:00,18:55:00,400,14th St,Probable Cause,400 14th St,37.8040142,-122.2700317
393,stop,7/4/2020 0:00,18:55:00,400,14th St,Probable Cause,400 14th St,37.8040142,-122.2700317
394,stop,7/4/2020 0:00,18:55:00,400,14th St,Probable Cause,400 14th St,37.8040142,-122.2700317
395,stop,7/6/2020 0:00,22:43:00,1200,14th St,Traffic Violation,1200 14th St,37.8098416,-122.2872266
396,stop,7/23/2020 0:00,10:15:00,200,14TH ST,Community Caretaking,200 14TH ST,37.802002,-122.265255
397,stop,7/23/2020 0:00,20:05:00,200,14th St,Traffic Violation,200 14th St,37.802002,-122.265255
398,stop,7/23/2020 0:00,19:17:00,200,14th St,Traffic Violation,200 14th St,37.802002,-122.265255
399,stop,7/23/2020 0:00,21:08:00,200,14TH ST,Traffic Violation,200 14TH ST,37.802002,-122.265255
400,stop,7/23/2020 0:00,19:02:00,100,14th St,Traffic Violation,100 14th St,37.8013996,-122.2633834
401,stop,7/23/2020 0:00,18:40:00,300,14th St,Traffic Violation,300 14th St,37.8030737,-122.2676825
402,stop,7/23/2020 0:00,19:15:00,300,14th St,Traffic Violation,300 14th St,37.8030737,-122.2676825
403,stop,7/23/2020 0:00,19:40:00,100,14th St,Traffic Violation,100 14th St,37.8013996,-122.2633834
404,stop,7/23/2020 0:00,21:00:00,300,14th St,Traffic Violation,300 14th St,37.8030737,-122.2676825
405,stop,8/4/2020 0:00,22:15:00,400,14th St,Reasonable Suspicion,400 14th St,37.8040142,-122.2700317
406,stop,8/4/2020 0:00,22:15:00,400,14th St,Reasonable Suspicion,400 14th St,37.8040142,-122.2700317
407,stop,8/31/2020 0:00,11:22:00,500,14TH ST,Traffic Violation,500 14TH ST,37.8048553,-122.2725015
408,stop,9/1/2020 0:00,18:30:00,100,14TH ST,Probable Cause,100 14TH ST,37.8013996,-122.2633834
409,stop,9/3/2020 0:00,19:30:00,400,14TH ST,Traffic Violation,400 14TH ST,37.8040142,-122.2700317
410,stop,9/3/2020 0:00,19:58:00,400,14th St,Traffic Violation,400 14th St,37.8040142,-122.2700317
411,stop,9/3/2020 0:00,21:07:00,400,14th St,Traffic Violation,400 14th St,37.8040142,-122.2700317
412,stop,9/3/2020 0:00,20:27:00,400,14th St,Traffic Violation,400 14th St,37.8040142,-122.2700317
413,stop,9/3/2020 0:00,19:04:00,400,14th St,Traffic Violation,400 14th St,37.8040142,-122.2700317
414,stop,9/3/2020 0:00,19:36:00,400,14th St,Traffic Violation,400 14th St,37.8040142,-122.2700317
415,stop,9/10/2020 0:00,20:16:00,600,14TH ST,Community Caretaking,600 14TH ST,37.8060564,-122.2748262
416,stop,9/14/2020 0:00,23:15:00,300,14th St,Traffic Violation,300 14th St,37.8030737,-122.2676825
417,stop,9/21/2020 0:00,13:52:00,1600,14th St,Probable Cause,1600 14th St,37.8116128,-122.293996
418,stop,9/21/2020 0:00,20:25:00,400,14th St,Traffic Violation,400 14th St,37.8040142,-122.2700317
419,stop,9/24/2020 0:00,20:42:00,100,14TH ST,Reasonable Suspicion,100 14TH ST,37.8013996,-122.2633834
420,stop,9/30/2020 0:00,19:23:00,300,14th St,Traffic Violation,300 14th St,37.8030737,-122.2676825
421,stop,9/30/2020 0:00,14:34:00,300,14TH ST,Community Caretaking,300 14TH ST,37.8030737,-122.2676825
422,stop,12/10/2020 0:00,9:50:00,600,14TH ST,Community Caretaking,600 14TH ST,37.8060564,-122.2748262
423,stop,4/27/2020 0:00,15:53:00,200,14TH ST,Reasonable Suspicion,200 14TH ST,37.802002,-122.265255
424,stop,9/18/2020 0:00,21:56:00,600,14TH ST,Consensual Encounter & Search,600 14TH ST,37.8060564,-122.2748262
425,stop,2/11/2020 0:00,16:07:00,400,14th St,Probable Cause,400 14th St,37.8040142,-122.2700317
426,stop,2/25/2020 0:00,3:00:00,400,14th St,Traffic Violation,400 14th St,37.8040142,-122.2700317
427,stop,6/27/2020 0:00,20:40:00,1600,14th St,Traffic Violation,1600 14th St,37.8116128,-122.293996
428,stop,12/20/2020 0:00,17:42:00,600,14th St,Reasonable Suspicion,600 14th St,37.8060564,-122.2748262
429,stop,12/22/2020 0:00,22:27:00,500,14th St,Community Caretaking,500 14th St,37.8048553,-122.2725015
430,stop,1/15/2020 0:00,11:22:00,300,14th Street,Community Caretaking,300 14th Street,37.8030737,-122.2676825
431,stop,2/4/2020 0:00,23:55:00,400,14th Street,Traffic Violation,400 14th Street,37.8040142,-122.2700317
432,stop,2/5/2020 0:00,17:50:00,400,14TH STREET,Probable Cause,400 14TH STREET,37.8040142,-122.2700317
433,stop,2/8/2020 0:00,15:59:00,400,14th Street,Traffic Violation,400 14th Street,37.8040142,-122.2700317
